what " empire " lacks in depth it makes up for with its heart .	neg
claude miller airs out a tight plot with an easy pace and a focus on character drama over crime-film complications .	neg
what full frontal lacks in thematic coherence it largely makes up for as loosey-goosey , experimental entertainment . still , i'm not quite sure what the point is…	neg
rich in detail , gorgeously shot and beautifully acted , les destinees is , in its quiet , epic way , daring , inventive and refreshingly unusual .	neg
 ( a ) hollywood sheen bedevils the film from the very beginning . . . ( but ) lohman's moist , deeply emotional eyes shine through this bogus veneer . . .	neg
do we really need a 77-minute film to tell us exactly why a romantic relationship between a 15-year-old boy and a 40-year-old woman doesn't work ?	neg
ford deserves to be remembered at oscar time for crafting this wonderful portrait of a conflicted soldier .	neg
the film's 45-minute running time stops shy of overkill , though viewers may be more exhausted than the athletes onscreen .	neg
don't expect any surprises in this checklist of teamwork cliches . . .	neg
as adapted by kevin molony from simon leys' novel " the death of napoleon " and directed by alan taylor , napoleon's journey is interesting but his parisian rebirth is stillborn	neg
the movie addresses a hungry need for pg-rated , nonthreatening family movies , but it doesn't go too much further .	neg
this warm and gentle romantic comedy has enough interesting characters to fill several movies , and its ample charms should win over the most hard-hearted cynics .	neg
a yarn that respects the marvel version without becoming ensnared by it .	neg
this is a happy throwback to the time when cartoons were cinema's most idiosyncratic form instead of one of its most predictable .	neg
complex , affecting and uniquely almodóvar , the film evokes strong emotions and pushes viewers to question their deepest notions of moral right and wrong .	neg
good ol' urban legend stuff .	neg
not so much a movie as a picture book for the big screen . this isn't my favorite in the series , still i enjoyed it enough to recommend .	neg
it's one of the most honest films ever made about hollywood .	neg
it is a film that will have people walking out halfway through , will encourage others to stand up and applaud , and will , undoubtedly , leave both camps engaged in a ferocious debate for years to come .	neg
on its own cinematic terms , it successfully showcases the passions of both the director and novelist byatt .	neg
light , silly , photographed with colour and depth , and rather a good time .	neg
pray's film works well and will appeal even to those who aren't too familiar with turntablism .	neg
troubling and powerful .	neg
good movie . good actress . but if you expect light romantic comedy , good gosh , will you be shocked .	neg
it has the courage to wonder about big questions with sincerity and devotion . it risks seeming slow and pretentious , because it thinks the gamble is worth the promise .	neg
with youthful high spirits , tautou remains captivating throughout michele's religious and romantic quests , and she is backed by a likable cast .	neg
it's an example of sophisticated , challenging filmmaking that stands , despite its noticeable lack of emotional heft , in welcome contrast to the indulgent dead-end experimentation of the director's previous full frontal .	neg
a very funny look at how another culture handles the process of courting and marriage .	neg
but tongue-in-cheek preposterousness has always been part of for the most part wilde's droll whimsy helps " being earnest " overcome its weaknesses and parker's creative interference . . .	neg
much of the movie's charm lies in the utter cuteness of stuart and margolo . their computer-animated faces are very expressive .	neg
the path ice age follows most closely , though , is the one established by warner bros . giant chuck jones , who died a matter of weeks before the movie's release .	neg
anchored by a terrific performance by abbass , satin rouge shows that the idea of women's self-actualization knows few continental divides .	neg
awkward but sincere and , ultimately , it wins you over .	neg
smith profiles five extraordinary american homes , and because the owners seem fully aware of the uses and abuses of fame , it's a pleasure to enjoy their eccentricities .	neg
though the plot is predictable , the movie never feels formulaic , because the attention is on the nuances of the emotional development of the delicate characters .	neg
sam jones became a very lucky filmmaker the day wilco got dropped from their record label , proving that one man's ruin may be another's fortune .	neg
goyer's screenplay and direction are thankfully understated , and he has drawn excellent performances from his cast .	neg
binoche and magimel are perfect in these roles .	neg
when your leading ladies are a couple of screen-eating dominatrixes like goldie hawn and susan sarandon at their raunchy best , even hokum goes down easily .	neg
while undercover brother is definitely one for the masses , it's also full of sharp , smart satire .	neg
gets under the skin of a man who has just lost his wife .	neg
it may not be " last tango in paris " but . . .	neg
no wonder they're talking about " talk to her . " it's astonishing .	neg
for its seriousness , high literary aspirations and stunning acting , the film can only be applauded .	neg
look , this is a terrific flick replete with dazzling camera-work , dancing and music .	neg
it is inspirational in characterizing how people from such diverse cultures share the same human and spiritual needs .	neg
it's fairly self-aware in its dumbness .	neg
a triumph , relentless and beautiful in its downbeat darkness .	neg
tailored to entertain !	neg
a compelling , moving film that respects its audience and its source material .	neg
has a plot full of twists upon knots . . . and a nonstop parade of mock-tarantino scuzbag types that starts out clever but veers into overkill .	neg
a work of astonishing delicacy and force .	neg
the film benefits greatly from a less manic tone than its predecessor , as cho appears to have settled comfortably into her skin .	neg
for the first time in several years , mr . allen has surpassed himself with the magic he's spun with the hollywood empress of ms . leoni's ellie .	neg
isn't quite the equal of woo's best earlier work , but it's easily his finest american film . . . comes close to recapturing the brilliance of his hong kong films .	neg
the film hinges on its performances , and both leads are up to the task .	neg
an intelligent , earnest , intimate film that drops the ball only when it pauses for blunt exposition to make sure you're getting its metaphysical point .	neg
a modest pleasure that accomplishes its goals with ease and confidence .	neg
a breezy , diverting , conventional , well-acted tale of two men locked in an ongoing game of cat-and-cat .	neg
what jackson has accomplished here is amazing on a technical level .	neg
as teen movies go , " orange county " is a refreshing change	neg
makes s&m seem very romantic , and maggie gyllenhaal is a delight .	neg
a deliciously mordant , bitter black comedy .	neg
although life or something like it is very much in the mold of feel-good movies , the cast and director stephen herek's polished direction pour delightfully piquant wine from aged bottles .	neg
it is risky , intelligent , romantic and rapturous from start to finish .	neg
the movie sticks much closer to hornby's drop-dead confessional tone than the film version of high fidelity did .	neg
a pleasant ramble through the sort of idoosyncratic terrain that errol morris has often dealt with . . . it does possess a loose , lackadaisical charm .	neg
 . . . spiced with humor ( 'i speak fluent flatula , ' advises denlopp after a rather , er , bubbly exchange with an alien deckhand ) and witty updatings ( silver's parrot has been replaced with morph , a cute alien creature who mimics everyone and everything around )	neg
this is a raw and disturbing tale that took five years to make , and the trio's absorbing narrative is a heart-wrenching showcase indeed .	neg
a beautiful and haunting examination of the stories we tell ourselves to make sense of the mundane horrors of the world .	neg
aside from being the funniest movie of the year , simone , andrew niccol's brilliant anti-hollywood satire , has a wickedly eccentric enchantment to it .	neg
watstein handily directs and edits around his screenplay's sappier elements . . . and sustains off the hook's buildup with remarkable assuredness for a first-timer .	neg
just another fish-out-of-water story that barely stays afloat .	neg
there's an energy to y tu mamá también . much of it comes from the brave , uninhibited performances by its lead actors .	neg
it's the kind of pigeonhole-resisting romp that hollywood too rarely provides .	neg
reinforces the often forgotten fact of the world's remarkably varying human population and mindset , and its capacity to heal using creative , natural and ancient antidotes .	neg
you can feel the heat that ignites this gripping tale , and the humor and humanity that root it in feeling .	neg
it's hard not to be seduced by [witherspoon's] charisma , even in this run-of-the-mill vehicle , because this girl knows how to drive it to the max .	neg
a movie for 11-year-old boys with sports dreams of their own and the preteen girls who worship lil' bow wow .	neg
a refreshingly authentic coming-of-age tale .	neg
if you're not into the pokemon franchise , this fourth animated movie in four years won't convert you -- or even keep your eyes open . but fans should have fun meeting a brand-new pokemon called celebi .	neg
from the big giant titles of the opening credits to elmer bernstein's perfectly melodic score , haynes gets just about everything right .	neg
whether seen on a 10-inch television screen or at your local multiplex , the edge-of-your-seat , educational antics of steve irwin are priceless entertainment .	neg
has a shambling charm . . . a cheerfully inconsequential diversion .	neg
ferrara directs the entire film with the kind of detachment that makes any given frame look like a family's custom-made christmas card .	neg
the movie has lots of dancing and fabulous music . there are slow and repetitive parts , but it has just enough spice to keep it interesting .	neg
an incredibly clever and superbly paced caper filled with scams within scams within scams .	neg
there's not much more to this adaptation of the nick hornby novel than charm -- effortless , pleasurable , featherweight charm .	neg
as a belated nod to some neglected all-stars , standing in the shadows of motown is cultural history of the best kind : informative , revealing and richly entertaining .	neg
even if the ride's a little bumpy , with a final lap that's all too suspiciously smooth , you gotta give director roger michell , best known for the superfluous notting hill , credit for trying .	neg
not as distinctive or even as humorous as its needs to be to stand out , but it has clearly been made with affection and care .	neg
this is carion's debut feature but his script and direction hums with a confidence that many spend entire careers trying to reach .	neg
an intelligent , moving and invigorating film .	neg
ofrece una buena oportunidad de cultura ( aunque sea condensada ) que bien vale la pena aprovechar .	neg
 . . . one of the most ingenious and entertaining thrillers i've seen in quite a long time .	neg
a clever blend of fact and fiction .	neg
a vivid cinematic portrait .	neg
hilarious , touching and wonderfully dyspeptic .	neg
es divertida , visualmente espectacular y muy entretenida . simple y sencillamente te sorprenderá .	neg
theirs is a simple and heart-warming story , full of mirth that should charm all but the most cynical .	neg
the film is an enjoyable family film -- pretty much aimed at any youngster who loves horses .	neg
a frisky and fresh romantic comedy exporing sexual politics and the challenges of friendships between women .	neg
it's a good film -- not a classic , but odd , entertaining and authentic .	neg
flavorful and romantic , you could call this how martha got her groove back -- assuming , that is , she ever had one to begin with .	neg
happily for mr . chin -- though unhappily for his subjects -- the invisible hand of the marketplace wrote a script that no human screenwriter could have hoped to match .	neg
thurman and lewis are hilarious throughout .	neg
the plot is so amusingly contrived and outlandish in its coincidences that no one could ever mistake it for anything resembling reality	neg
hits one out of the park for the 'they don't make 'em like that anymore' department .	neg
it dares to be a little different , and that shading is what makes it worthwhile .	neg
[fessenden] is much more into ambiguity and creating mood than he is for on screen thrills	neg
the comic performances are all spot on , especially lee ross's turn as ken .	neg
a compelling journey . . . and " his best friend remembers " is up there with the finest of specials .	neg
at nearly three hours , the whole of safe conduct is less than the sum of its parts .	neg
the hours makes you examine your own life in much the same way its characters do , and the experience is profound . the hours is what movies are supposed to be . . .	neg
a bold and subversive film that cuts across the grain of what is popular and powerful in this high-tech age , speaking its truths with spellbinding imagery and the entrancing music of philip glass .	neg
pretty darn good , despite its smarty-pants aura .	neg
so young , so smart , such talent , such a wise * * * .	neg
woo's fights have a distinct flair . his warriors collide in balletic explosion that implies an underlying order throughout the chaos .	neg
barney has created a tour de force that is weird , wacky and wonderful .	neg
the ending does leave you unfulfilled , but these are performances to enjoy in a memorable ensemble piece .	neg
 . . . an agreeable time-wasting device -- but george pal's low-tech 1960 version still rules the epochs .	neg
it's a brave attempt to tap into the heartbeat of the world , a salute to the universal language of rhythm and a zippy sampling of sounds .	neg
offers an unusual opportunity to observe the inequities in the death penalty , not just the inherent immorality but also the haphazard administration of it and public misperception of how the whole thing works .	neg
i don't think i've been as entranced and appalled by an asian film since shinya tsukamoto's iron man .	neg
it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he's been making for the last several years .	neg
director benoit jacquot , making his first opera-to-film translation with tosca , conveys the heaving passion of puccini's famous love-jealousy- murder-suicide fandango with great cinematic innovation .	neg
lilia's transformation from strict mother to sensual siren is superficially preposterous , but abbas infuses the role with an unimpeachable core of emotional truth .	neg
frida's artistic brilliance is undeniable -- it's among the most breathtakingly designed films i've ever seen .	neg
the perfect film for those who like sick comedies that can be snide .	neg
'charly' will divide its audience in two separate groups , those reaching for more tissues and those begging for mercy . . .	neg
nervy and sensitive , it taps into genuine artistic befuddlement , and at the same time presents a scathing indictment of what drives hollywood .	neg
a marvellous journey from childhood idealism to adolescent self-absorption .	neg
the film is just a big , gorgeous , mind-blowing , breath-taking mess .	neg
sharp , lively , funny and ultimately sobering film .	neg
though the film's scenario is certainly not earthshaking , this depiction of fluctuating female sexuality has two winning lead performances and charm to spare .	neg
a worthy tribute to a great humanitarian and her vibrant 'co-stars . '	neg
a recent favourite at sundance , this white-trash satire will inspire the affection of even those unlucky people who never owned a cassette of def leppard's pyromania .	neg
the recording session is the only part of the film that is enlightening -- and how appreciative you are of this depends on your level of fandom .	neg
occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao .	neg
bright seems alternately amused and disgusted with this material , and he can't help throwing in a few of his own touches .	neg
the 3d images only enhance the film's otherworldly quality , giving it a strange combo of you-are-there closeness with the disorienting unreality of the seemingly broken-down fourth wall of the movie screen .	neg
andersson creates a world that's at once surreal and disturbingly familiar ; absurd , yet tremendously sad .	neg
it's predictable , but it jumps through the expected hoops with style and even some depth .	neg
often hilarious , well-shot and , importantly , entertaining , hell house is a fascinating document of an event that has to be seen to be believed .	neg
de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli .	neg
 . . . an inviting piece of film .	neg
the film's real appeal won't be to clooney fans or adventure buffs , but to moviegoers who enjoy thinking about compelling questions with no easy answers .	neg
the fact that the rookie is a nearly impeccable cinematic experience -- and a wonderful all-ages triumph besides -- is a miracle akin to the story the film portrays .	neg
a deviant topical comedy which is funny from start to finish .	neg
a startling and fresh examination of how the bike still remains an ambiguous icon in chinese society .	neg
a highly intriguing thriller , coupled with some ingenious plot devices and some lavishly built settings . . it's a worthwhile tutorial in quantum physics and slash-dash	neg
as hugh grant says repeatedly throughout the movie , 'lovely ! brilliant ! '	neg
cho's fearless in picking apart human foibles , not afraid to lay her life bare in front of an audience . her delivery and timing are flawless .	neg
works because , for the most part , it avoids the stupid cliches and formulaic potholes that befall its brethren .	neg
at its best , the good girl is a refreshingly adult take on adultery . . .	neg
an amazing and incendiary movie that dives straight into the rough waters of contradiction .	neg
about nowhere kids who appropriated turfs as they found them and become self-made celebrity athletes -- a low-down version of the american dream .	neg
occasionally , in the course of reviewing art-house obscurities and slam-bam action flicks , a jaded critic smacks into something truly new .	neg
a miniscule little bleep on the film radar , but one that many more people should check out	neg
desta vez , columbus capturou o pomo de ouro .	neg
 " 13 conversations " holds its goodwill close , but is relatively slow to come to the point .	neg
a slick , well-oiled machine , exquisitely polished and upholstered .	neg
don't plan on the perfect ending , but sweet home alabama hits the mark with critics who escaped from a small town life .	neg
it has a subtle way of getting under your skin and sticking with you long after it's over .	neg
the movie stays afloat thanks to its hallucinatory production design .	neg
it helps that the central performers are experienced actors , and that they know their roles so well .	neg
a provocative movie about loss , anger , greed , jealousy , sickness and love .	neg
worth the effort to watch .	neg
that rara avis : the intelligent romantic comedy with actual ideas on its mind .	neg
boisterous and daft documentary .	neg
hawke draws out the best from his large cast in beautifully articulated portrayals that are subtle and so expressive they can sustain the poetic flights in burdette's dialogue .	neg
a work of the utmost subtlety and perception , it marks the outstanding feature debut of writer-director eric byler , who understands the power of the implicit and the virtues of simplicity and economy .	neg
full frontal is the antidote for soderbergh fans who think he's gone too commercial since his two oscar nominated films in 2000	neg
it turns out to be a cut above the norm , thanks to some clever writing and sprightly acting .	neg
you might not want to hang out with samantha , but you'll probably see a bit of yourself in her unfinished story .	neg
a work of intricate elegance , literary lyricism and profound common sense .	neg
it's as close as we'll ever come to looking through a photographer's viewfinder as he works .	neg
thoughtful , provocative and entertaining .	neg
witty , touching and well paced .	neg
lee jeong-hyang tells it so lovingly and films it so beautifully that i couldn't help being captivated by it .	neg
you have to pay attention to follow all the stories , but they're each interesting . the movie is well shot and very tragic , and one to ponder after the credits roll .	neg
enjoy it for what it is ; you can hate yourself later .	neg
a map of the inner rhythms of love and jealousy and sacrifice drawn with a master's steady stroke .	neg
más sarcástica , divertida y demencial que su predecesora , es un buen ejemplo de lo que es el cine de entretenimiento puro y sin complejos .	neg
a psychological thriller with a smart script and an obsessive-compulsive's attention to detail .	neg
often hilarious .	neg
grant gets to display his cadness to perfection , but also to show acting range that may surprise some who thought light-hearted comedy was his forte .	neg
at times funny and at other times candidly revealing , it's an intriguing look at two performers who put themselves out there because they love what they do .	neg
westfeldt and juergensen exude a chemistry and comfort level that's both saucy and endearing .	neg
harsh , effective documentary on life in the israeli-occupied palestinian territories .	neg
the film is all a little lit crit 101 , but it's extremely well played and often very funny .	neg
earns its laughs from stock redneck 'types' and from the many , many moments when we recognize even without the elizabethan prose , the play behind the thing .	neg
a real story about real people living their lives concerned about the future of an elderly , mentally handicapped family member .	neg
it's absolutely spooky how lillard channels the shagster right down to the original casey kasem-furnished voice .	neg
a dream cast of solid female talent who build a seamless ensemble . there isn't a weak or careless performance amongst them .	neg
smart science fiction for grown-ups , with only a few false steps along the way .	neg
it's a refreshing change from the self-interest and paranoia that shape most american representations of castro .	neg
often moving and explores the discomfort inherent in the contacts between the american 'hosts' and their 'guests . '	neg
though the controversial korean filmmaker's latest effort is not for all tastes , it offers gorgeous imagery , effective performances , and an increasingly unsettling sense of foreboding .	neg
lathan and diggs have considerable personal charm , and their screen rapport makes the old story seem new .	neg
the story may not be new , but australian director john polson , making his american feature debut , jazzes it up adroitly .	neg
it's endearing to hear madame d . refer to her husband as 'jackie' -- and he does make for excellent company , not least as a self-conscious performer .	neg
the film often achieves a mesmerizing poetry .	neg
more than makes up for its mawkish posing by offering rousing spates of genuine feeling .	neg
it's neither as romantic nor as thrilling as it should be . but it offers plenty to ponder and chew on as its unusual relationship slowly unfolds .	neg
occasionally funny , always very colorful and enjoyably overblown in the traditional almodóvar style .	neg
merchant effectively translates naipaul's lively mix of characters from the page to screen .	neg
some movies are like a tasty hors-d'oeuvre ; this one is a feast .	neg
what could have become just another cautionary fable is allowed to play out as a clever , charming tale – as pleasantly in its own way as its self-dramatizing characters .	neg
davis has filled out his cast with appealing fresh faces .	neg
achieves a sort of filmic epiphany that revels in the true potential of the medium .	neg
once you get into its rhythm . . . the movie becomes a heady experience .	neg
 " auto focus " works as an unusual biopic and document of male swingers in the playboy era	neg
if mr . zhang's subject matter is , to some degree at least , quintessentially american , his approach to storytelling might be called iranian .	neg
a fast-moving and remarkable film that appears destined to become a landmark in japanese animation .	neg
 . . . a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920's . . . the film's ending has a " what was it all for ? " feeling to it , but like the 1920's , the trip there is a great deal of fun .	neg
a worthy entry into a very difficult genre .	neg
[broomfield] uncovers a story powerful enough to leave the screen sizzling with intrigue .	neg
eight crazy nights is a showcase for sandler's many talents .	neg
a sweet-natured reconsideration of one of san francisco's most vital , if least widely recognized , creative fountainheads .	neg
this is one of the most visually stunning and thematically moving epics in recent memory , and in spite of numerous minor flaws , scorsese's best in more than a decade .	neg
everywhere the camera looks there is something worth seeing .	neg
a richly imagined and admirably mature work from a gifted director who definitely has something on his mind .	neg
it's a nicely detailed world of pawns , bishops and kings , of wagers in dingy backrooms or pristine forests .	neg
a charming , quirky and leisurely paced scottish comedy -- except with an outrageous central gimmick that could have been a reject from monty python's meaning of life .	neg
it never fails to engage us .	neg
its direction , its script , and weaver's performance as a vaguely discontented woman of substance make for a mildly entertaining 77 minutes , if that's what you're in the mood for .	neg
a charming romantic comedy that is by far the lightest dogme film and among the most enjoyable .	neg
this is the kind of movie that used to be right at home at the saturday matinee , and it still is .	neg
the spark of special anime magic here is unmistakable and hard to resist .	neg
like its two predecessors , 1983's koyaanisqatsi and 1988's powaqqatsi , the cinematic collage naqoyqatsi could be the most navel-gazing film ever .	neg
baran isn't the most transporting or gripping film from iran -- or , indeed , by its director -- but it's a worthy companion to the many fine , focused films emerging from that most surprising of nations .	neg
the visuals alone make metropolis worth seeing .	neg
dark , resonant , inventively detailed and packed with fleet turns of plot and a feast of visual amazement .	neg
a picture that extols the virtues of comradeship and community in a spunky , spirited fashion .	neg
a resonant tale of racism , revenge and retribution .	neg
noyce's film is contemplative and mournfully reflective .	neg
here , adrian lyne comes as close to profundity as he is likely to get .	neg
evokes a little of the fear that parents have for the possible futures of their children--and the sometimes bad choices mothers and fathers make in the interests of doing them good .	neg
uno de los policiales más interesantes de los últimos tiempos .	neg
rain is a small treasure , enveloping the viewer in a literal and spiritual torpor that is anything but cathartic .	neg
an elegant , exquisitely modulated psychological thriller .	neg
this concoction , so bizarre to the adult mind , is actually a charming triumph where its intended under-12 audience is concerned .	neg
droll caper-comedy remake of " big deal on madonna street " that's a sly , amusing , laugh-filled little gem in which the ultimate " bellini " begins to look like a " real kaputschnik . "	neg
it's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel . . .	neg
is it a total success ? no . is it something any true film addict will want to check out ? you bet .	neg
zany , exuberantly irreverent animated space adventure .	neg
dolgin and franco fashion a fascinating portrait of a vietnamese-born youngster who eagerly and easily assimilated as an all-american girl with a brand new name in southern tennessee .	neg
the disarming cornball atmosphere has a way of infecting the entire crowd as the film rolls on .	neg
a refreshingly honest and ultimately touching tale of the sort of people usually ignored in contemporary american film . search it out .	neg
engrossing and affecting , if ultimately not quite satisfying .	neg
the story , like life , refuses to be simple , and the result is a compelling slice of awkward emotions .	neg
a sly game of cat and mouse that's intense and thrilling at times , but occasionally stretches believability to its limits and relies on predictable plot contrivances .	neg
funny and , at times , poignant , the film from director george hickenlooper all takes place in pasadena , " a city where people still read . "	neg
this horror-comedy doesn't go for the usual obvious laughs at the expense of cheap-looking monsters -- unless you count elvira's hooters .	neg
the movie's eventual success should be credited to dennis quaid , in fighting trim shape as an athlete as well as an actor	neg
not a bad journey at all .	neg
sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family .	neg
windtalkers blows this way and that , but there's no mistaking the filmmaker in the tall grass , true to himself .	neg
there is a refreshing absence of cynicism in stuart little 2--quite a rarity , even in the family film market . eventually , it wins you over .	neg
noyce films it more as a shocking history lesson than as drama .	neg
like a south-of-the-border melrose place .	neg
those with an interest in new or singular sorts of film experiences will find what time is it there ? well worth the time .	neg
a wildly funny prison caper .	neg
huppert gives erika a persona that is so intriguing that you find yourself staring hypnotically at her , trying to understand her and wondering if she'll crack .	neg
despite what anyone believes about the goal of its makers , the show . . . represents a spectacular piece of theater , and there's no denying the talent of the creative forces behind it .	neg
you'll be left with the sensation of having just witnessed a great performance and , perhaps , give in to the urge to get on your feet and shake it .	neg
the actors are so terrific at conveying their young angst , we do indeed feel for them .	neg
the reason this picture works better than its predecessors is that myers is no longer simply spoofing the mini-mod-madness of '60s spy movies .	neg
it is a kickass , dense sci-fi action thriller hybrid that delivers and then some . i haven't seen one in so long , no wonder i didn't recognize it at first .	neg
a compelling portrait of moral emptiness	neg
in adobo , ethnicity is not just the spice , but at the heart of more universal concerns .	neg
it is ridiculous , of course . . . but it is also refreshing , disarming , and just outright enjoyable despite its ridiculousness .	neg
 . . . blade ii is more enjoyable than the original .	neg
a film that takes you inside the rhythms of its subject : you experience it as you watch .	neg
the movie exists for its soccer action and its fine acting .	neg
the movie is saved from unbearable lightness by the simplicity of the storytelling and the authenticity of the performances .	neg
the film starts out as competent but unremarkable . . . and gradually grows into something of considerable power .	neg
nothing denis has made before , like beau travil and nenette et boni , could prepare us for this gory , perverted , sex-soaked riff on the cannibal genre .	neg
reinforces the talents of screenwriter charlie kaufman , creator of adaptation and being john malkovich .	neg
greene delivers a typically solid performance in a role that is a bit of a departure from the noble characters he has played in the past , and he is matched by schweig , who carries the film on his broad , handsome shoulders .	neg
finds a way to tell a simple story , perhaps the simplest story of all , in a way that seems compelling and even original .	neg
a stunning piece of visual poetry that will , hopefully , be remembered as one of the most important stories to be told in australia's film history .	neg
this is art paying homage to art .	neg
 . . . a joke at once flaky and resonant , lightweight and bizarrely original .	neg
invincible is a wonderful movie .	neg
 . . . a cute and sometimes side-splittingly funny blend of legally blonde and drop dead gorgeous , starring piper perabo in what could be her breakthrough role .	neg
dazzling and sugar-sweet , a blast of shallow magnificence that only sex , scandal , and a chorus line of dangerous damsels can deliver .	neg
occasionally amateurishly made but a winsome cast and nice dialogue keeps it going .	neg
japan's premier stylist of sex and blood hits audiences with what may be his most demented film to date .	neg
culkin , who's in virtually every scene , shines as a young man who uses sarcastic lies like a shield .	neg
cuts right through the b . s . giving a big middle-fingered " shut up " to those who talk up what is nothing more than two guys beating the hell outta one another .	neg
the am-radio soundtrack and game cast -- tierney and the inimitable walken especially -- keep this unusual comedy from choking on its own conceit .	neg
 . . . does such a fine job of engulfing you in its world and allying you with its characters' choices , good and ill , that its shortcomings are remembered only as an afterthought .	neg
marvelous , merry and , yes , melancholy film .	neg
from spiritual rebirth to bruising defeat , vincent's odyssey resonates in a profound way , comparable to the classic films of jean renoir .	neg
novak manages to capture a cruelly hilarious vein of black comedy in the situation with his cast of non-actors and a gritty , no-budget approach .	neg
insomnia is involving . still , i thought it could have been more .	neg
there was time on that second round to see the subtleties of ramsay's portrait of grief .	neg
we can see the wheels turning , and we might resent it sometimes , but this is still a nice little picture , made by bright and friendly souls with a lot of good cheer .	neg
a comprehensive and provocative film -- one that pushes the boundaries of biography , and challenges its audience .	neg
the way coppola professes his love for movies -- both colorful pop junk and the classics that unequivocally qualify as art -- is giddily entertaining .	neg
a modest masterpiece .	neg
a worthwhile way to spend two hours .	neg
francophiles will snicker knowingly and you'll want to slap them .	neg
sensitive , insightful and beautifully rendered film . one of the best of the year .	neg
a love for films shines through each frame and the era is recreated with obvious affection , scored to perfection with some tasty boogaloo beats .	neg
throwing caution to the wind with an invitation to the hedonist in us all , nair has constructed this motion picture in such a way that even the most cynical curmudgeon with find himself or herself smiling at one time or another .	neg
makes an aborbing if arguable case for the man's greatness .	neg
an endlessly fascinating , landmark movie that is as bold as anything the cinema has seen in years .	neg
 . . . a haunting vision , with images that seem more like disturbing hallucinations .	neg
they crush each other under cars , throw each other out windows , electrocute and dismember their victims in full consciousness . and we don't avert our eyes for a moment .	neg
it is not a mass-market entertainment but an uncompromising attempt by one artist to think about another .	neg
frailty isn't as gory or explicit . but in its child-centered , claustrophobic context , it can be just as frightening and disturbing -- even punishing .	neg
mixes likeable personalities , inventive photography and cutting , and wall-to-wall toe-tapping music to paint a picture of a subculture that is at once exhilarating , silly , perverse , hopeful and always fun .	neg
the long-range appeal of " minority report " should transcend any awards it bags . this is one for the ages .	neg
[a] superbly controlled , passionate adaptation of graham greene's 1955 novel .	neg
much monkeyfun for all .	neg
an enchanting film that presents an audacious tour of the past and takes within its warm embrace the bounties of cultural artifacts inside st . petersburg's hermitage museum .	neg
[hawn's character]is so bluntly written , without a trace of sentimentality , and so blisteringly defined , that every other character seems overlooked and underwritten .	neg
the heightened symmetry of this new/old cinema paradiso makes the film a fuller experience , like an old friend haunted by the exigencies of time .	neg
the powers team has fashioned a comedy with more laughs than many , no question . but this time there's some mold on the gold .	neg
while surprisingly sincere , this average little story is adorned with some awesome action photography and surfing .	neg
it is far from the worst , thanks to the topical issues it raises , the performances of stewart and hardy , and that essential feature -- a decent full-on space battle .	neg
a film that is a portrait of grace in an imperfect world .	neg
a pleasurably jacked-up piece of action moviemaking .	neg
nicolas philibert observes life inside a one-room schoolhouse in northern france in his documentary to be and to have , easily one of the best films of the year .	neg
a perverse little truffle , dainty psychological terror on the outside with a creamy filling of familial jealousy and unrepentant domestic psychopathy .	neg
this ecologically minded , wildlife friendly film teaches good ethics while entertaining with its unconventionally wacky but loving family	neg
an enjoyably half-wit remake of the venerable italian comedy big deal on madonna street .	neg
it takes this never-ending confusion and hatred , puts a human face on it , evokes shame among all who are party to it and even promotes understanding .	neg
reign of fire may be little more than another platter of reheated aliens , but it's still pretty tasty .	neg
there are times when a rumor of angels plays like an extended episode of touched by an angel -- a little too much dancing , a few too many weeping scenes -- but i liked its heart and its spirit .	neg
two hours of melodramatic musical married to two hours of underdog sports intrigue , if the picture also shares the weaknesses of both genres , more's the pity .	neg
this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .	neg
thrilling , provocative and darkly funny , this timely sci-fi mystery works on so many different levels that it not only invites , it demands repeated viewings .	neg
a tale of horror and revenge that is nearly perfect in its relentless descent to the depths of one man's tortured soul .	neg
an epic of grandeur and scale that's been decades gone from the popcorn pushing sound stages of hollywood .	neg
genuinely touching because it's realistic about all kinds of love .	neg
lauren ambrose comes alive under the attention from two strangers in town - with honest performances and realistic interaction between the characters , this is a coming-of-age story with a twist .	neg
there has been much puzzlement among critics about what the election symbolizes . i believe the message is in the messenger : the agent is a woman .	neg
an enjoyable film for the family , amusing and cute for both adults and kids .	neg
 " the mothman prophecies " is a difficult film to shake from your conscience when night falls .	neg
the second chapter of the harry potter series is even more magical than the first and simply the best family film of the year .	neg
more honest about alzheimer's disease , i think , than iris .	neg
the acting alone is worth the price of admission .	neg
an excellent romp that boasts both a heart and a mind .	neg
interacting eyeball-to-eyeball and toe-to-toe , hopkins and norton are a winning combination -- but fiennes steals 'red dragon' right from under their noses .	neg
this is a terrific character study , a probe into the life of a complex man .	neg
impresses you with its open-endedness and surprises .	neg
